Departamento,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
Antioquia,Argelia,2022-01-01,0.5,Sin riesgo,0.0,Sin riesgo,1.6,Sin riesgo
Antioquia,Argelia,2023-01-01,0.7,Sin riesgo,0.9,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2007-01-01,1.6,Sin riesgo,2.5,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2009-01-01,4.2,Sin riesgo,0.0,Sin riesgo,48.7,Riesgo alto
Antioquia,Armenia,2010-01-01,14.8,Riesgo medio,3.3,Sin riesgo,32.0,Riesgo medio
Antioquia,Armenia,2011-01-01,30.5,Riesgo medio,0.0,Sin riesgo,65.3,Riesgo alto
Antioquia,Armenia,2012-01-01,6.5,Riesgo bajo,7.4,Riesgo bajo,0.0,Sin riesgo
Antioquia,Armenia,2013-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2014-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.8,ND
Antioquia,Armenia,2015-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2016-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2017-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2018-01-01,0.8,Sin riesgo,0.8,Sin riesgo,0.0,Sin riesgo
Antioquia,Armenia,2019-01-01,0.0,Sin riesgo,0.0,Sin riesgo,1.5,ND
Antioquia,Armenia,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,1.7,ND
Antioquia,Armenia,2021-01-01,0.0,Sin riesgo,0.0,Sin riesgo,1.1,ND
Antioquia,Armenia,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,3.0,ND
Antioquia,Armenia,2023-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.4,ND
Antioquia,Barbosa,2007-01-01,1.1,Sin riesgo,1.1,Sin riesgo,,ND
Antioquia,Barbosa,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Barbosa,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.6,ND
Antioquia,Barbosa,2010-01-01,10.8,Riesgo bajo,2.0,Sin riesgo,59.8,Riesgo alto
Antioquia,Barbosa,2011-01-01,8.9,Riesgo bajo,1.2,Sin riesgo,65.1,Riesgo alto
Antioquia,Barbosa,2013-01-01,0.0,Sin riesgo,0.0,Sin riesgo,17.0,ND
Antioquia,Barbosa,2014-01-01,2.1,Sin riesgo,2.1,Sin riesgo,16.3,ND
Antioquia,Barbosa,2015-01-01,1.0,Sin riesgo,1.0,Sin riesgo,18.5,ND
Antioquia,Barbosa,2016-01-01,1.5,Sin riesgo,1.5,Sin riesgo,0.0,ND
Antioquia,Barbosa,2017-01-01,1.8,Sin riesgo,1.9,Sin riesgo,0.0,ND
Antioquia,Barbosa,2018-01-01,0.1,Sin riesgo,0.1,Sin riesgo,5.5,ND
Antioquia,Barbosa,2019-01-01,0.1,Sin riesgo,0.1,Sin riesgo,0.0,ND
Antioquia,Barbosa,2020-01-01,14.4,Riesgo medio,0.9,Sin riesgo,42.9,Riesgo alto
Antioquia,Barbosa,2021-01-01,24.8,Riesgo medio,1.8,Sin riesgo,54.4,Riesgo alto
Antioquia,Barbosa,2022-01-01,14.8,Riesgo medio,0.0,Sin riesgo,39.9,Riesgo alto
Antioquia,Barbosa,2023-01-01,15.6,Riesgo medio,0.1,Sin riesgo,50.8,Riesgo alto
Antioquia,Belmira,2007-01-01,21.0,Riesgo medio,21.0,Riesgo medio,,ND
Antioquia,Belmira,2008-01-01,3.7,Sin riesgo,3.7,Sin riesgo,,ND
Antioquia,Belmira,2009-01-01,19.5,Riesgo medio,19.5,Riesgo medio,,ND
Antioquia,Belmira,2010-01-01,59.2,Riesgo alto,29.4,Riesgo medio,83.8,Inviable sanitariamente
Antioquia,Belmira,2011-01-01,57.0,Riesgo alto,21.6,Riesgo medio,89.2,Inviable sanitariamente
Antioquia,Belmira,2012-01-01,10.7,Riesgo bajo,10.7,Riesgo bajo,,ND
Antioquia,Belmira,2013-01-01,7.1,Riesgo bajo,7.1,Riesgo bajo,,ND
Antioquia,Belmira,2014-01-01,4.8,Sin riesgo,4.8,Sin riesgo,,ND
Antioquia,Belmira,2015-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Belmira,2016-01-01,0.9,Sin riesgo,,ND,,ND
Antioquia,Belmira,2017-01-01,2.5,Sin riesgo,,ND,,ND
Antioquia,Belmira,2018-01-01,1.1,Sin riesgo,1.1,Sin riesgo,,ND
Antioquia,Belmira,2019-01-01,3.4,Sin riesgo,3.4,Sin riesgo,,ND
Antioquia,Belmira,2020-01-01,8.5,Riesgo bajo,0.9,Sin riesgo,75.0,Riesgo alto
Antioquia,Belmira,2021-01-01,11.9,Riesgo bajo,3.4,Sin riesgo,54.1,Riesgo alto
Antioquia,Belmira,2022-01-01,4.7,Sin riesgo,0.4,Sin riesgo,24.0,Riesgo medio
Antioquia,Belmira,2023-01-01,7.1,Riesgo bajo,0.3,Sin riesgo,33.3,Riesgo medio
Antioquia,Bello,2007-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Antioquia,Bello,2008-01-01,1.7,Sin riesgo,1.7,Sin riesgo,,ND
Antioquia,Bello,2009-01-01,1.8,Sin riesgo,1.8,Sin riesgo,,ND
Antioquia,Bello,2010-01-01,3.2,Sin riesgo,1.3,Sin riesgo,25.6,Riesgo medio
Antioquia,Bello,2011-01-01,7.5,Riesgo bajo,1.7,Sin riesgo,39.4,Riesgo alto
Antioquia,Bello,2012-01-01,0.7,Sin riesgo,0.7,Sin riesgo,,ND
Antioquia,Bello,2013-01-01,0.5,Sin riesgo,0.5,Sin riesgo,,ND
Antioquia,Bello,2014-01-01,2.8,Sin riesgo,2.8,Sin riesgo,,ND
Antioquia,Bello,2015-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Antioquia,Bello,2016-01-01,0.6,Sin riesgo,0.6,Sin riesgo,,ND
Antioquia,Bello,2017-01-01,1.0,Sin riesgo,1.1,Sin riesgo,,ND
Antioquia,Bello,2018-01-01,1.2,Sin riesgo,1.2,Sin riesgo,,ND
Antioquia,Bello,2019-01-01,0.7,Sin riesgo,0.7,Sin riesgo,,ND
Antioquia,Bello,2020-01-01,0.2,Sin riesgo,0.2,Sin riesgo,,ND
Antioquia,Bello,2021-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Bello,2022-01-01,0.4,Sin riesgo,0.4,Sin riesgo,,ND
Antioquia,Bello,2023-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Betania,2007-01-01,0.4,Sin riesgo,0.4,Sin riesgo,,ND
Antioquia,Betania,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Betania,2009-01-01,0.6,Sin riesgo,0.6,Sin riesgo,,ND
Antioquia,Betania,2010-01-01,17.5,Riesgo medio,7.8,Riesgo bajo,41.7,Riesgo alto
Antioquia,Betania,2011-01-01,30.2,Riesgo medio,11.4,Riesgo bajo,48.6,Riesgo alto
Antioquia,Betania,2012-01-01,1.2,Sin riesgo,1.2,Sin riesgo,,ND
Antioquia,Betania,2013-01-01,14.8,Riesgo medio,14.8,Riesgo medio,,ND
Antioquia,Betania,2014-01-01,3.7,Sin riesgo,3.7,Sin riesgo,,ND
Antioquia,Betania,2015-01-01,3.5,Sin riesgo,3.5,Sin riesgo,,ND
Antioquia,Betania,2016-01-01,14.5,Riesgo medio,14.5,Riesgo medio,,ND
Antioquia,Betania,2017-01-01,4.0,Sin riesgo,4.0,Sin riesgo,,ND
Antioquia,Betania,2018-01-01,2.7,Sin riesgo,2.7,Sin riesgo,,ND
Antioquia,Betania,2019-01-01,2.9,Sin riesgo,2.9,Sin riesgo,,ND
Antioquia,Betania,2020-01-01,0.1,Sin riesgo,0.1,Sin riesgo,,ND
Antioquia,Betania,2021-01-01,7.0,Riesgo bajo,2.6,Sin riesgo,14.1,Riesgo medio
Antioquia,Betania,2022-01-01,6.4,Riesgo bajo,2.7,Sin riesgo,12.5,Riesgo bajo
Antioquia,Betania,2023-01-01,4.2,Sin riesgo,0.2,Sin riesgo,10.8,Riesgo bajo
Antioquia,Betulia,2007-01-01,0.4,Sin riesgo,0.4,Sin riesgo,35.8,ND
Antioquia,Betulia,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Betulia,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,53.3,ND
Antioquia,Betulia,2010-01-01,1.9,Sin riesgo,1.9,Sin riesgo,68.1,ND
Antioquia,Betulia,2011-01-01,0.0,Sin riesgo,0.0,Sin riesgo,49.4,ND
Antioquia,Betulia,2012-01-01,13.8,Riesgo bajo,13.8,Riesgo bajo,30.9,ND
Antioquia,Betulia,2013-01-01,1.6,Sin riesgo,1.6,Sin riesgo,23.1,ND
Antioquia,Betulia,2014-01-01,3.9,Sin riesgo,3.9,Sin riesgo,,ND
Antioquia,Betulia,2015-01-01,1.0,Sin riesgo,1.0,Sin riesgo,,ND
Antioquia,Betulia,2016-01-01,3.5,Sin riesgo,3.5,Sin riesgo,,ND
Antioquia,Betulia,2017-01-01,0.8,Sin riesgo,0.8,Sin riesgo,,ND
Antioquia,Betulia,2018-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Betulia,2019-01-01,0.1,Sin riesgo,0.1,Sin riesgo,,ND
Antioquia,Betulia,2020-01-01,0.6,Sin riesgo,0.6,Sin riesgo,0.0,ND
Antioquia,Betulia,2021-01-01,2.8,Sin riesgo,2.8,Sin riesgo,,ND
Antioquia,Betulia,2022-01-01,3.8,Sin riesgo,1.4,Sin riesgo,13.1,Riesgo bajo
Antioquia,Betulia,2023-01-01,3.9,Sin riesgo,0.0,Sin riesgo,17.9,Riesgo medio
Antioquia,Ciudad Bolívar,2007-01-01,34.7,Riesgo medio,34.7,Riesgo medio,,ND
Antioquia,Ciudad Bolívar,2008-01-01,9.6,Riesgo bajo,9.6,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2009-01-01,7.5,Riesgo bajo,7.5,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2010-01-01,6.6,Riesgo bajo,8.0,Riesgo bajo,4.1,Sin riesgo
Antioquia,Ciudad Bolívar,2011-01-01,8.6,Riesgo bajo,8.7,Riesgo bajo,9.9,Riesgo bajo
Antioquia,Ciudad Bolívar,2012-01-01,11.3,Riesgo bajo,13.5,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2013-01-01,8.0,Riesgo bajo,9.6,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2014-01-01,6.1,Riesgo bajo,7.4,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2015-01-01,4.0,Sin riesgo,4.7,Sin riesgo,,ND
Antioquia,Ciudad Bolívar,2016-01-01,5.9,Riesgo bajo,6.9,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2017-01-01,5.9,Riesgo bajo,7.5,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2018-01-01,6.2,Riesgo bajo,6.2,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2019-01-01,5.1,Riesgo bajo,5.1,Riesgo bajo,,ND
Antioquia,Ciudad Bolívar,2020-01-01,3.1,Sin riesgo,3.1,Sin riesgo,3.0,Sin riesgo
Antioquia,Ciudad Bolívar,2021-01-01,4.2,Sin riesgo,4.1,Sin riesgo,5.3,Riesgo bajo
Antioquia,Ciudad Bolívar,2022-01-01,4.9,Sin riesgo,3.6,Sin riesgo,18.6,Riesgo medio
Antioquia,Ciudad Bolívar,2023-01-01,3.2,Sin riesgo,2.5,Sin riesgo,22.0,Riesgo medio
Antioquia,Briceño,2007-01-01,21.5,Riesgo medio,21.5,Riesgo medio,,ND
Antioquia,Briceño,2008-01-01,1.9,Sin riesgo,1.9,Sin riesgo,55.6,ND
Antioquia,Briceño,2009-01-01,10.8,Riesgo bajo,10.8,Riesgo bajo,80.1,ND
Antioquia,Briceño,2010-01-01,18.2,Riesgo medio,9.8,Riesgo bajo,26.5,Riesgo medio
Antioquia,Briceño,2011-01-01,23.1,Riesgo medio,17.7,Riesgo medio,26.5,Riesgo medio
Antioquia,Briceño,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,70.6,ND
Antioquia,Briceño,2013-01-01,9.1,Riesgo bajo,9.1,Riesgo bajo,74.7,ND
Antioquia,Briceño,2014-01-01,5.1,Riesgo bajo,5.1,Riesgo bajo,70.2,ND
Antioquia,Briceño,2015-01-01,0.7,Sin riesgo,0.7,Sin riesgo,73.0,ND
Antioquia,Briceño,2016-01-01,3.1,Sin riesgo,3.1,Sin riesgo,62.9,ND
Antioquia,Briceño,2017-01-01,2.9,Sin riesgo,2.9,Sin riesgo,71.7,ND
Antioquia,Briceño,2018-01-01,2.0,Sin riesgo,2.0,Sin riesgo,65.8,ND
Antioquia,Briceño,2019-01-01,2.8,Sin riesgo,2.8,Sin riesgo,76.7,ND
Antioquia,Briceño,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,74.8,ND
Antioquia,Briceño,2021-01-01,0.8,Sin riesgo,0.8,Sin riesgo,83.6,ND
Antioquia,Briceño,2022-01-01,3.5,Sin riesgo,3.5,Sin riesgo,90.4,ND
Antioquia,Briceño,2023-01-01,3.3,Sin riesgo,3.3,Sin riesgo,65.2,ND
Antioquia,Buriticá,2007-01-01,2.6,Sin riesgo,2.6,Sin riesgo,,ND
Antioquia,Buriticá,2009-01-01,4.8,Sin riesgo,4.8,Sin riesgo,,ND
Antioquia,Buriticá,2010-01-01,6.1,Riesgo bajo,6.1,Riesgo bajo,,ND
Antioquia,Buriticá,2011-01-01,1.0,Sin riesgo,1.0,Sin riesgo,,ND
Antioquia,Buriticá,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Buriticá,2013-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Antioquia,Buriticá,2014-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Buriticá,2015-01-01,0.8,Sin riesgo,0.8,Sin riesgo,,ND
Antioquia,Buriticá,2016-01-01,5.7,Riesgo bajo,5.7,Riesgo bajo,,ND
Antioquia,Buriticá,2017-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Buriticá,2018-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Buriticá,2019-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Buriticá,2020-01-01,29.3,Riesgo medio,0.1,Sin riesgo,75.2,Riesgo alto
Antioquia,Buriticá,2021-01-01,18.5,Riesgo medio,2.4,Sin riesgo,78.9,Riesgo alto
Antioquia,Buriticá,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Buriticá,2023-01-01,1.6,Sin riesgo,1.6,Sin riesgo,,ND
Antioquia,Cáceres,2007-01-01,16.2,Riesgo medio,16.2,Riesgo medio,,ND
Antioquia,Cáceres,2008-01-01,11.8,Riesgo bajo,0.0,Sin riesgo,25.5,Riesgo medio
Antioquia,Cáceres,2009-01-01,6.1,Riesgo bajo,2.2,Sin riesgo,10.1,Riesgo bajo
Antioquia,Cáceres,2010-01-01,14.4,Riesgo medio,7.9,Riesgo bajo,20.3,Riesgo medio
Antioquia,Cáceres,2011-01-01,24.1,Riesgo medio,10.4,Riesgo bajo,41.1,Riesgo alto
Antioquia,Cáceres,2012-01-01,17.9,Riesgo medio,1.8,Sin riesgo,39.3,Riesgo alto
Antioquia,Cáceres,2013-01-01,6.6,Riesgo bajo,2.4,Sin riesgo,12.1,Riesgo bajo
Antioquia,Cáceres,2014-01-01,3.1,Sin riesgo,2.1,Sin riesgo,5.1,Riesgo bajo
Antioquia,Cáceres,2015-01-01,17.9,Riesgo medio,10.0,Riesgo bajo,51.4,Riesgo alto
Antioquia,Cáceres,2016-01-01,3.7,Sin riesgo,3.3,Sin riesgo,5.5,Riesgo bajo
Antioquia,Cáceres,2017-01-01,12.3,Riesgo bajo,8.7,Riesgo bajo,50.9,Riesgo alto
Antioquia,Cáceres,2018-01-01,6.5,Riesgo bajo,4.1,Sin riesgo,14.1,Riesgo medio
Antioquia,Cáceres,2019-01-01,4.4,Sin riesgo,4.4,Sin riesgo,,ND
Antioquia,Cáceres,2020-01-01,4.1,Sin riesgo,1.6,Sin riesgo,96.4,Inviable sanitariamente
Antioquia,Cáceres,2021-01-01,3.9,Sin riesgo,1.1,Sin riesgo,97.4,Inviable sanitariamente
Antioquia,Cáceres,2022-01-01,5.5,Riesgo bajo,2.9,Sin riesgo,97.4,Inviable sanitariamente
Antioquia,Cáceres,2023-01-01,2.9,Sin riesgo,0.8,Sin riesgo,70.8,Riesgo alto
Antioquia,Caicedo,2007-01-01,2.7,Sin riesgo,2.7,Sin riesgo,,ND
Antioquia,Caicedo,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caicedo,2009-01-01,1.9,Sin riesgo,1.9,Sin riesgo,,ND
Antioquia,Caicedo,2010-01-01,21.3,Riesgo medio,3.6,Sin riesgo,49.4,Riesgo alto
Antioquia,Caicedo,2011-01-01,13.8,Riesgo bajo,2.8,Sin riesgo,70.8,Riesgo alto
Antioquia,Caicedo,2012-01-01,0.5,Sin riesgo,0.5,Sin riesgo,,ND
Antioquia,Caicedo,2013-01-01,2.6,Sin riesgo,2.6,Sin riesgo,,ND
Antioquia,Caicedo,2014-01-01,1.3,Sin riesgo,1.3,Sin riesgo,,ND
Antioquia,Caicedo,2015-01-01,4.2,Sin riesgo,4.2,Sin riesgo,,ND
Antioquia,Caicedo,2016-01-01,0.7,Sin riesgo,0.7,Sin riesgo,,ND
Antioquia,Caicedo,2017-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caicedo,2018-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caicedo,2019-01-01,0.6,Sin riesgo,0.6,Sin riesgo,,ND
Antioquia,Caicedo,2020-01-01,13.1,Riesgo bajo,1.5,Sin riesgo,100.0,Inviable sanitariamente
Antioquia,Caicedo,2021-01-01,8.7,Riesgo bajo,2.4,Sin riesgo,100.0,Inviable sanitariamente
Antioquia,Caicedo,2022-01-01,4.3,Sin riesgo,0.7,Sin riesgo,68.8,Riesgo alto
Antioquia,Caicedo,2023-01-01,4.3,Sin riesgo,0.7,Sin riesgo,68.8,Riesgo alto
Antioquia,Caldas,2007-01-01,1.0,Sin riesgo,1.0,Sin riesgo,14.2,ND
Antioquia,Caldas,2008-01-01,2.3,Sin riesgo,2.3,Sin riesgo,10.6,ND
Antioquia,Caldas,2009-01-01,1.3,Sin riesgo,1.3,Sin riesgo,27.9,ND
Antioquia,Caldas,2010-01-01,4.2,Sin riesgo,0.6,Sin riesgo,14.0,Riesgo bajo
Antioquia,Caldas,2011-01-01,3.3,Sin riesgo,1.0,Sin riesgo,9.7,Riesgo bajo
Antioquia,Caldas,2012-01-01,0.9,Sin riesgo,1.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Caldas,2013-01-01,1.8,Sin riesgo,1.3,Sin riesgo,12.8,Riesgo bajo
Antioquia,Caldas,2014-01-01,1.0,Sin riesgo,0.8,Sin riesgo,3.4,Sin riesgo
Antioquia,Caldas,2015-01-01,0.5,Sin riesgo,0.6,Sin riesgo,0.0,Sin riesgo
Antioquia,Caldas,2016-01-01,1.7,Sin riesgo,1.5,Sin riesgo,4.4,Sin riesgo
Antioquia,Caldas,2017-01-01,4.8,Sin riesgo,5.6,Riesgo bajo,0.0,Sin riesgo
Antioquia,Caldas,2018-01-01,6.8,Riesgo bajo,5.8,Riesgo bajo,15.6,Riesgo medio
Antioquia,Caldas,2019-01-01,2.0,Sin riesgo,2.0,Sin riesgo,72.6,ND
Antioquia,Caldas,2020-01-01,3.0,Sin riesgo,1.7,Sin riesgo,5.4,Riesgo bajo
Antioquia,Caldas,2021-01-01,5.6,Riesgo bajo,2.8,Sin riesgo,11.0,Riesgo bajo
Antioquia,Caldas,2022-01-01,7.7,Riesgo bajo,8.5,Riesgo bajo,6.5,Riesgo bajo
Antioquia,Caldas,2023-01-01,1.4,Sin riesgo,0.9,Sin riesgo,1.6,Sin riesgo
Antioquia,Campamento,2007-01-01,1.3,Sin riesgo,1.3,Sin riesgo,,ND
Antioquia,Campamento,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Campamento,2009-01-01,1.7,Sin riesgo,1.7,Sin riesgo,,ND
Antioquia,Campamento,2010-01-01,27.6,Riesgo medio,4.1,Sin riesgo,66.8,Riesgo alto
Antioquia,Campamento,2011-01-01,29.5,Riesgo medio,7.8,Riesgo bajo,69.9,Riesgo alto
Antioquia,Campamento,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Campamento,2013-01-01,3.7,Sin riesgo,3.7,Sin riesgo,,ND
Antioquia,Campamento,2014-01-01,6.5,Riesgo bajo,6.5,Riesgo bajo,,ND
Antioquia,Campamento,2015-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Campamento,2016-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Antioquia,Campamento,2017-01-01,0.7,Sin riesgo,0.7,Sin riesgo,,ND
Antioquia,Campamento,2018-01-01,2.0,Sin riesgo,2.0,Sin riesgo,,ND
Antioquia,Campamento,2019-01-01,0.2,Sin riesgo,0.2,Sin riesgo,,ND
Antioquia,Campamento,2020-01-01,4.9,Sin riesgo,4.9,Sin riesgo,,ND
Antioquia,Campamento,2021-01-01,1.0,Sin riesgo,1.0,Sin riesgo,,ND
Antioquia,Campamento,2022-01-01,5.2,Riesgo bajo,5.2,Riesgo bajo,,ND
Antioquia,Campamento,2023-01-01,0.1,Sin riesgo,0.1,Sin riesgo,,ND
Antioquia,Cañasgordas,2007-01-01,11.2,Riesgo bajo,11.2,Riesgo bajo,,ND
Antioquia,Cañasgordas,2008-01-01,2.5,Sin riesgo,2.5,Sin riesgo,,ND
Antioquia,Cañasgordas,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Cañasgordas,2010-01-01,64.4,Riesgo alto,58.2,Riesgo alto,97.3,Inviable sanitariamente
Antioquia,Cañasgordas,2011-01-01,76.5,Riesgo alto,71.4,Riesgo alto,97.3,Inviable sanitariamente
Antioquia,Cañasgordas,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Cañasgordas,2013-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Antioquia,Cañasgordas,2014-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Cañasgordas,2015-01-01,2.8,Sin riesgo,2.3,Sin riesgo,,ND
Antioquia,Cañasgordas,2016-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Cañasgordas,2017-01-01,2.8,Sin riesgo,3.9,Sin riesgo,,ND
Antioquia,Cañasgordas,2018-01-01,0.5,Sin riesgo,0.5,Sin riesgo,,ND
Antioquia,Cañasgordas,2019-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Cañasgordas,2020-01-01,2.4,Sin riesgo,2.4,Sin riesgo,,ND
Antioquia,Cañasgordas,2021-01-01,1.3,Sin riesgo,1.3,Sin riesgo,,ND
Antioquia,Cañasgordas,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Cañasgordas,2023-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caracolí,2007-01-01,1.9,Sin riesgo,1.9,Sin riesgo,,ND
Antioquia,Caracolí,2008-01-01,1.7,Sin riesgo,1.7,Sin riesgo,,ND
Antioquia,Caracolí,2009-01-01,3.7,Sin riesgo,3.7,Sin riesgo,,ND
Antioquia,Caracolí,2010-01-01,15.4,Riesgo medio,0.3,Sin riesgo,74.0,Riesgo alto
Antioquia,Caracolí,2011-01-01,24.5,Riesgo medio,2.1,Sin riesgo,97.1,Inviable sanitariamente
Antioquia,Caracolí,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caracolí,2013-01-01,2.0,Sin riesgo,2.0,Sin riesgo,,ND
Antioquia,Caracolí,2014-01-01,1.4,Sin riesgo,1.4,Sin riesgo,,ND
Antioquia,Caracolí,2015-01-01,3.8,Sin riesgo,3.8,Sin riesgo,,ND
Antioquia,Caracolí,2016-01-01,0.6,Sin riesgo,0.6,Sin riesgo,,ND
Antioquia,Caracolí,2017-01-01,2.3,Sin riesgo,2.3,Sin riesgo,,ND
Antioquia,Caracolí,2018-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Caracolí,2019-01-01,0.2,Sin riesgo,0.2,Sin riesgo,,ND
Antioquia,Caracolí,2020-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Caracolí,2021-01-01,2.3,Sin riesgo,2.3,Sin riesgo,,ND
Antioquia,Caracolí,2022-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caracolí,2023-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Caramanta,2007-01-01,4.7,Sin riesgo,4.7,Sin riesgo,,ND
Antioquia,Caramanta,2008-01-01,9.3,Riesgo bajo,9.3,Riesgo bajo,,ND
Antioquia,Caramanta,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caramanta,2010-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Antioquia,Caramanta,2011-01-01,37.3,Riesgo alto,10.9,Riesgo bajo,45.9,Riesgo alto
Antioquia,Caramanta,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caramanta,2013-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caramanta,2014-01-01,0.1,Sin riesgo,0.1,Sin riesgo,,ND
Antioquia,Caramanta,2015-01-01,0.1,Sin riesgo,0.1,Sin riesgo,,ND
Antioquia,Caramanta,2016-01-01,0.3,Sin riesgo,0.3,Sin riesgo,,ND
Antioquia,Caramanta,2017-01-01,0.4,Sin riesgo,0.4,Sin riesgo,,ND
Antioquia,Caramanta,2018-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caramanta,2019-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caramanta,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Antioquia,Caramanta,2021-01-01,1.4,Sin riesgo,1.4,Sin riesgo,,ND
Antioquia,Caramanta,2022-01-01,9.7,Riesgo bajo,1.8,Sin riesgo,86.2,Inviable sanitariamente
Antioquia,Caramanta,2023-01-01,14.5,Riesgo medio,0.7,Sin riesgo,97.0,Inviable sanitariamente
Antioquia,Carepa,2007-01-01,71.1,Riesgo alto,71.1,Riesgo alto,,ND
Antioquia,Carepa,2008-01-01,5.6,Riesgo bajo,0.0,Sin riesgo,33.3,Riesgo medio
Antioquia,Carepa,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Antioquia,Carepa,2010-01-01,24.3,Riesgo medio,13.9,Riesgo bajo,56.4,Riesgo alto
Antioquia,Carepa,2011-01-01,42.6,Riesgo alto,35.7,Riesgo alto,70.8,Riesgo alto
